schools_1km,hospitals_1km,transit_1km,Outlet_ID
0,0,0,OUT_06267
15,1,17,OUT_06268
0,0,0,OUT_06269
0,0,0,OUT_06270
0,0,0,OUT_06271
0,0,0,OUT_06272
0,1,0,OUT_06273
0,0,0,OUT_06274
0,0,0,OUT_06275
0,1,0,OUT_06276
9,1,0,OUT_06277
0,0,0,OUT_06278
0,0,0,OUT_06279
0,0,0,OUT_06280
2,0,0,OUT_06281
0,0,0,OUT_06282
0,0,0,OUT_06283
0,0,7,OUT_06284
22,0,12,OUT_06285
0,0,0,OUT_06286
8,3,6,OUT_06287
0,0,0,OUT_06288
0,0,0,OUT_06289
1,0,0,OUT_06290
3,0,7,OUT_06291
0,0,0,OUT_06292
0,0,1,OUT_06293
0,0,0,OUT_06294
0,0,0,OUT_06295
0,0,0,OUT_06296
2,0,1,OUT_06297
0,0,7,OUT_06298
1,1,0,OUT_06299
0,0,0,OUT_06300
2,0,0,OUT_06301
4,1,5,OUT_06302
1,0,0,OUT_06303
0,0,0,OUT_06304
0,0,0,OUT_06305
0,0,0,OUT_06306
1,0,1,OUT_06307
0,0,1,OUT_06308
0,0,0,OUT_06309
0,0,0,OUT_06310
0,0,0,OUT_06311
0,0,0,OUT_06312
0,0,0,OUT_06313
0,0,0,OUT_06314
2,3,3,OUT_06315
0,0,0,OUT_06316
0,0,0,OUT_06317
0,0,0,OUT_06318
0,0,0,OUT_06319
0,0,0,OUT_06320
0,0,0,OUT_06321
0,0,0,OUT_06322
0,0,0,OUT_06323
0,0,0,OUT_06324
0,0,5,OUT_06325
0,0,1,OUT_06326
4,1,0,OUT_06327
1,0,0,OUT_06328
5,0,4,OUT_06329
0,0,0,OUT_06330
0,0,0,OUT_06331
0,0,0,OUT_06332
0,0,0,OUT_06333
0,0,0,OUT_06334
0,0,0,OUT_06335
0,0,0,OUT_06336
0,0,0,OUT_06337
0,0,0,OUT_06338
0,0,0,OUT_06339
0,0,0,OUT_06340
0,0,0,OUT_06341
0,0,0,OUT_06342
0,0,0,OUT_06343
1,1,0,OUT_06344
0,0,0,OUT_06345
0,0,0,OUT_06346
0,0,3,OUT_06347
0,0,0,OUT_06348
1,0,0,OUT_06349
0,0,0,OUT_06350
0,0,0,OUT_06351
0,0,0,OUT_06352
0,0,0,OUT_06353
0,0,0,OUT_06354
0,0,1,OUT_06355
0,0,1,OUT_06356
0,0,0,OUT_06357
0,0,0,OUT_06358
3,0,0,OUT_06359
0,0,0,OUT_06360
0,0,0,OUT_06361
1,0,25,OUT_06362
1,0,0,OUT_06363
4,0,6,OUT_06364
0,0,0,OUT_06365
1,0,0,OUT_06366
0,1,0,OUT_06367
1,1,2,OUT_06368
0,0,0,OUT_06369
0,0,1,OUT_06370
2,0,0,OUT_06371
0,0,0,OUT_06372
4,3,1,OUT_06373
0,0,1,OUT_06374
0,0,6,OUT_06375
0,0,0,OUT_06376
0,0,0,OUT_06377
0,0,1,OUT_06378
0,0,0,OUT_06379
0,0,0,OUT_06380
0,0,0,OUT_06381
0,0,4,OUT_06382
0,0,0,OUT_06383
1,0,0,OUT_06384
1,0,0,OUT_06385
0,0,0,OUT_06386
3,0,5,OUT_06387
0,0,0,OUT_06388
0,0,3,OUT_06389
0,0,0,OUT_06390
0,0,1,OUT_06391
0,0,0,OUT_06392
0,0,2,OUT_06393
0,0,0,OUT_06394
0,0,0,OUT_06395
2,0,2,OUT_06396
0,0,0,OUT_06397
4,0,0,OUT_06398
2,0,0,OUT_06399
1,1,4,OUT_06400
1,1,0,OUT_06401
0,0,0,OUT_06402
0,0,0,OUT_06403
1,0,0,OUT_06404
0,0,0,OUT_06405
0,0,0,OUT_06406
0,0,0,OUT_06407
0,0,3,OUT_06408
0,0,0,OUT_06409
0,0,0,OUT_06410
1,0,3,OUT_06411
0,0,0,OUT_06412
0,0,0,OUT_06413
0,0,0,OUT_06414
0,0,0,OUT_06415
0,0,0,OUT_06416
0,0,0,OUT_06417
0,0,11,OUT_06418
1,0,8,OUT_06419
1,1,2,OUT_06420
0,1,2,OUT_06421
0,0,0,OUT_06422
0,0,0,OUT_06423
0,0,0,OUT_06424
0,0,0,OUT_06425
0,0,0,OUT_06426
1,0,0,OUT_06427
3,0,0,OUT_06428
0,0,3,OUT_06429
0,0,0,OUT_06430
0,0,0,OUT_06431
0,0,1,OUT_06432
14,11,27,OUT_06433
0,0,0,OUT_06434
0,0,0,OUT_06435
1,0,0,OUT_06436
1,1,7,OUT_06437
1,0,0,OUT_06438
1,1,3,OUT_06439
0,0,0,OUT_06440
0,1,0,OUT_06441
0,0,0,OUT_06442
0,0,0,OUT_06443
13,1,8,OUT_06444
1,0,0,OUT_06445
1,1,0,OUT_06446
2,0,5,OUT_06447
13,0,6,OUT_06448
0,0,0,OUT_06449
1,0,0,OUT_06450
0,0,0,OUT_06451
0,1,0,OUT_06452
13,0,14,OUT_06453
2,3,3,OUT_06454
0,0,0,OUT_06455
1,0,0,OUT_06456
0,0,2,OUT_06457
0,0,0,OUT_06458
0,0,0,OUT_06459
1,0,11,OUT_06460
0,0,0,OUT_06461
1,1,6,OUT_06462
0,0,0,OUT_06463
0,1,0,OUT_06464
0,0,0,OUT_06465
0,0,0,OUT_06466
2,0,1,OUT_06467
0,0,0,OUT_06468
0,0,0,OUT_06469
0,0,0,OUT_06470
0,0,0,OUT_06471
0,0,0,OUT_06472
1,0,1,OUT_06473
1,1,0,OUT_06474
0,0,0,OUT_06475
2,0,0,OUT_06476
0,0,0,OUT_06477
0,0,0,OUT_06478
0,0,0,OUT_06479
1,0,0,OUT_06480
0,0,0,OUT_06481
0,0,0,OUT_06482
0,0,0,OUT_06483
0,0,0,OUT_06484
22,4,13,OUT_06485
0,0,0,OUT_06486
0,0,0,OUT_06487
2,0,0,OUT_06488
4,0,5,OUT_06489
0,0,0,OUT_06490
1,0,0,OUT_06491
1,0,0,OUT_06492
0,0,0,OUT_06493
0,0,0,OUT_06494
0,0,0,OUT_06495
0,0,0,OUT_06496
17,0,1,OUT_06497
0,0,0,OUT_06498
0,0,0,OUT_06499
0,0,0,OUT_06500
0,0,0,OUT_06501
0,0,0,OUT_06502
0,0,5,OUT_06503
0,0,0,OUT_06504
3,0,0,OUT_06505
0,0,0,OUT_06506
0,0,0,OUT_06507
5,3,13,OUT_06508
0,0,0,OUT_06509
0,0,3,OUT_06510
0,0,0,OUT_06511
0,0,0,OUT_06512
0,0,0,OUT_06513
0,0,0,OUT_06514
0,1,0,OUT_06515
0,0,0,OUT_06516
1,0,2,OUT_06517
0,0,0,OUT_06518
0,0,0,OUT_06519
0,0,0,OUT_06520
0,0,0,OUT_06521
0,0,0,OUT_06522
3,3,2,OUT_06523
0,0,0,OUT_06524
1,0,8,OUT_06525
0,0,0,OUT_06526
0,0,0,OUT_06527
3,0,2,OUT_06528
1,0,1,OUT_06529
0,0,0,OUT_06530
1,0,0,OUT_06531
0,0,0,OUT_06532
2,1,0,OUT_06533
0,0,0,OUT_06534
0,0,0,OUT_06535
0,0,0,OUT_06536
0,0,0,OUT_06537
1,1,6,OUT_06538
0,0,0,OUT_06539
1,0,1,OUT_06540
1,0,0,OUT_06541
2,0,1,OUT_06542
1,0,2,OUT_06543
0,0,0,OUT_06544
1,0,3,OUT_06545
0,0,0,OUT_06546
0,0,0,OUT_06547
0,0,0,OUT_06548
0,0,0,OUT_06549
1,0,0,OUT_06550
1,2,5,OUT_06551
0,0,0,OUT_06552
0,0,0,OUT_06553
0,0,0,OUT_06554
0,0,3,OUT_06555
0,0,0,OUT_06556
0,0,0,OUT_06557
0,0,0,OUT_06558
0,0,0,OUT_06559
0,0,0,OUT_06560
8,0,8,OUT_06561
0,0,0,OUT_06562
0,0,0,OUT_06563
0,0,0,OUT_06564
0,0,0,OUT_06565
0,0,0,OUT_06566
1,0,0,OUT_06567
12,1,19,OUT_06568
0,0,1,OUT_06569
1,0,1,OUT_06570
0,0,0,OUT_06571
0,0,1,OUT_06572
0,0,0,OUT_06573
0,0,0,OUT_06574
0,0,0,OUT_06575
0,0,0,OUT_06576
0,0,0,OUT_06577
4,1,5,OUT_06578
0,0,0,OUT_06579
0,0,3,OUT_06580
0,1,0,OUT_06581
0,0,0,OUT_06582
0,0,12,OUT_06583
0,0,0,OUT_06584
0,0,0,OUT_06585
20,0,12,OUT_06586
0,0,0,OUT_06587
0,0,0,OUT_06588
0,0,0,OUT_06589
1,0,0,OUT_06590
12,5,11,OUT_06591
0,0,0,OUT_06592
0,0,0,OUT_06593
1,0,0,OUT_06594
0,0,0,OUT_06595
0,0,0,OUT_06596
2,0,0,OUT_06597
0,0,0,OUT_06598
0,0,0,OUT_06599
2,3,8,OUT_06600
0,0,0,OUT_06601
14,4,20,OUT_06602
1,0,1,OUT_06603
0,0,0,OUT_06604
0,0,0,OUT_06605
1,0,0,OUT_06606
0,0,0,OUT_06607
0,0,0,OUT_06608
0,0,1,OUT_06609
1,0,3,OUT_06610
1,0,0,OUT_06611
0,0,0,OUT_06612
0,0,0,OUT_06613
0,0,5,OUT_06614
4,0,5,OUT_06615
0,0,0,OUT_06616
0,0,0,OUT_06617
0,0,0,OUT_06618
0,0,0,OUT_06619
0,0,0,OUT_06620
1,0,2,OUT_06621
0,0,0,OUT_06622
1,0,5,OUT_06623
0,0,0,OUT_06624
0,0,0,OUT_06625
2,1,5,OUT_06626
0,0,0,OUT_06627
1,0,5,OUT_06628
0,0,7,OUT_06629
0,0,0,OUT_06630
2,0,0,OUT_06631
3,0,5,OUT_06632
1,2,0,OUT_06633
0,0,4,OUT_06634
0,0,0,OUT_06635
0,0,0,OUT_06636
0,0,0,OUT_06637
1,0,0,OUT_06638
0,0,0,OUT_06639
0,0,0,OUT_06640
0,0,0,OUT_06641
0,0,0,OUT_06642
11,4,12,OUT_06643
0,0,0,OUT_06644
0,0,0,OUT_06645
0,0,4,OUT_06646
16,4,14,OUT_06647
3,0,2,OUT_06648
2,1,0,OUT_06649
9,3,10,OUT_06650
0,0,0,OUT_06651
0,0,0,OUT_06652
0,0,0,OUT_06653
0,0,0,OUT_06654
0,0,0,OUT_06655
0,0,0,OUT_06656
0,0,0,OUT_06657
1,0,0,OUT_06658
0,0,0,OUT_06659
0,0,1,OUT_06660
0,0,0,OUT_06661
0,0,0,OUT_06662
1,0,0,OUT_06663
0,0,0,OUT_06664
7,2,8,OUT_06665
0,0,0,OUT_06666
0,0,1,OUT_06667
0,0,0,OUT_06668
0,0,0,OUT_06669
1,0,5,OUT_06670
1,1,12,OUT_06671
1,0,0,OUT_06672
2,0,0,OUT_06673
0,0,0,OUT_06674
1,0,0,OUT_06675
0,0,0,OUT_06676
0,0,5,OUT_06677
0,0,0,OUT_06678
0,0,0,OUT_06679
0,0,0,OUT_06680
0,0,0,OUT_06681
0,0,0,OUT_06682
1,0,0,OUT_06683
0,0,0,OUT_06684
0,0,1,OUT_06685
0,0,0,OUT_06686
0,0,0,OUT_06687
1,0,5,OUT_06688
2,1,0,OUT_06689
0,0,0,OUT_06690
0,0,0,OUT_06691
3,1,5,OUT_06692
0,0,0,OUT_06693
0,0,0,OUT_06694
0,0,0,OUT_06695
0,0,0,OUT_06696
2,0,0,OUT_06697
0,0,0,OUT_06698
2,1,0,OUT_06699
2,0,0,OUT_06700
0,0,0,OUT_06701
0,0,0,OUT_06702
0,0,0,OUT_06703
4,0,9,OUT_06704
0,0,0,OUT_06705
0,0,0,OUT_06706
0,0,0,OUT_06707
0,0,0,OUT_06708
0,0,0,OUT_06709
0,0,0,OUT_06710
0,0,0,OUT_06711
0,0,0,OUT_06712
0,0,0,OUT_06713
1,0,1,OUT_06714
0,0,0,OUT_06715
0,0,0,OUT_06716
0,0,0,OUT_06717
13,1,19,OUT_06718
0,0,0,OUT_06719
2,0,4,OUT_06720
0,0,0,OUT_06721
0,0,0,OUT_06722
0,0,2,OUT_06723
0,0,0,OUT_06724
0,0,0,OUT_06725
0,0,3,OUT_06726
0,0,0,OUT_06727
0,3,0,OUT_06728
2,1,0,OUT_06729
0,0,0,OUT_06730
0,0,0,OUT_06731
6,0,18,OUT_06732
0,0,1,OUT_06733
0,0,0,OUT_06734
0,0,0,OUT_06735
0,0,0,OUT_06736
0,0,14,OUT_06737
2,0,9,OUT_06738
0,0,0,OUT_06739
0,0,0,OUT_06740
0,0,0,OUT_06741
1,0,4,OUT_06742
1,1,5,OUT_06743
0,0,0,OUT_06744
2,0,8,OUT_06745
0,0,0,OUT_06746
0,0,0,OUT_06747
0,0,0,OUT_06748
0,0,0,OUT_06749
0,0,0,OUT_06750
0,0,0,OUT_06751
0,0,0,OUT_06752
0,0,0,OUT_06753
0,0,1,OUT_06754
0,0,0,OUT_06755
1,0,0,OUT_06756
0,0,0,OUT_06757
0,0,0,OUT_06758
3,0,5,OUT_06759
0,0,3,OUT_06760
1,0,0,OUT_06761
0,0,0,OUT_06762
0,0,0,OUT_06763
0,0,0,OUT_06764
0,0,0,OUT_06765
0,0,0,OUT_06766
1,0,5,OUT_06767
0,0,0,OUT_06768
1,0,0,OUT_06769
0,1,0,OUT_06770
0,0,0,OUT_06771
0,0,0,OUT_06772
1,0,1,OUT_06773
0,0,0,OUT_06774
2,0,0,OUT_06775
0,0,0,OUT_06776
0,0,0,OUT_06777
0,0,1,OUT_06778
0,0,0,OUT_06779
0,0,0,OUT_06780
0,0,0,OUT_06781
0,0,0,OUT_06782
0,0,0,OUT_06783
20,0,9,OUT_06784
0,0,0,OUT_06785
0,0,0,OUT_06786
0,0,0,OUT_06787
0,0,0,OUT_06788
1,0,0,OUT_06789
0,0,0,OUT_06790
0,0,0,OUT_06791
0,0,0,OUT_06792
1,0,0,OUT_06793
2,0,0,OUT_06794
0,0,0,OUT_06795
5,0,0,OUT_06796
0,0,9,OUT_06797
0,0,0,OUT_06798
2,0,2,OUT_06799
0,0,0,OUT_06800
1,0,0,OUT_06801
1,0,0,OUT_06802
2,2,10,OUT_06803
2,1,1,OUT_06804
1,0,0,OUT_06805
0,1,0,OUT_06806
0,0,0,OUT_06807
0,1,0,OUT_06808
2,1,1,OUT_06809
0,0,0,OUT_06810
0,0,0,OUT_06811
0,0,0,OUT_06812
1,1,22,OUT_06813
0,0,0,OUT_06814
1,0,0,OUT_06815
0,0,0,OUT_06816
0,0,0,OUT_06817
1,2,0,OUT_06818
0,0,0,OUT_06819
4,0,10,OUT_06820
0,0,0,OUT_06821
0,0,0,OUT_06822
0,0,0,OUT_06823
0,0,0,OUT_06824
0,0,0,OUT_06825
2,2,5,OUT_06826
0,0,0,OUT_06827
0,0,0,OUT_06828
0,1,1,OUT_06829
0,0,0,OUT_06830
0,0,0,OUT_06831
0,0,7,OUT_06832
0,0,0,OUT_06833
0,0,0,OUT_06834
0,0,0,OUT_06835
3,0,0,OUT_06836
0,0,0,OUT_06837
0,0,0,OUT_06838
1,1,0,OUT_06839
0,0,0,OUT_06840
0,0,0,OUT_06841
0,0,0,OUT_06842
0,0,0,OUT_06843
0,0,5,OUT_06844
0,0,0,OUT_06845
1,0,1,OUT_06846
0,0,0,OUT_06847
0,0,0,OUT_06848
0,0,1,OUT_06849
1,0,0,OUT_06850
0,0,0,OUT_06851
0,0,0,OUT_06852
0,0,1,OUT_06853
0,0,1,OUT_06854
0,0,0,OUT_06855
3,0,7,OUT_06856
0,0,0,OUT_06857
1,0,0,OUT_06858
0,0,0,OUT_06859
22,0,8,OUT_06860
0,0,0,OUT_06861
0,0,0,OUT_06862
0,0,9,OUT_06863
1,0,0,OUT_06864
0,0,1,OUT_06865
1,0,0,OUT_06866
0,0,0,OUT_06867
0,0,0,OUT_06868
1,0,0,OUT_06869
3,0,8,OUT_06870
0,0,0,OUT_06871
2,0,3,OUT_06872
1,1,4,OUT_06873
0,0,0,OUT_06874
0,0,0,OUT_06875
1,0,1,OUT_06876
0,0,0,OUT_06877
0,0,4,OUT_06878
0,0,0,OUT_06879
0,0,0,OUT_06880
0,0,0,OUT_06881
0,0,0,OUT_06882
0,0,0,OUT_06883
2,0,22,OUT_06884
0,0,0,OUT_06885
0,0,3,OUT_06886
0,0,0,OUT_06887
1,0,3,OUT_06888
0,0,0,OUT_06889
2,0,13,OUT_06890
0,0,0,OUT_06891
0,0,0,OUT_06892
0,0,0,OUT_06893
0,0,0,OUT_06894
1,1,3,OUT_06895
0,0,0,OUT_06896
0,0,0,OUT_06897
0,0,0,OUT_06898
1,0,0,OUT_06899
0,0,0,OUT_06900
0,0,0,OUT_06901
3,3,2,OUT_06902
0,0,0,OUT_06903
4,0,2,OUT_06904
2,0,0,OUT_06905
2,1,1,OUT_06906
0,0,0,OUT_06907
0,0,0,OUT_06908
0,0,0,OUT_06909
0,0,0,OUT_06910
0,0,0,OUT_06911
0,0,0,OUT_06912
0,0,0,OUT_06913
0,0,0,OUT_06914
0,0,1,OUT_06915
2,0,0,OUT_06916
0,0,0,OUT_06917
2,0,0,OUT_06918
0,0,0,OUT_06919
0,0,0,OUT_06920
0,0,0,OUT_06921
10,2,12,OUT_06922
0,0,0,OUT_06923
0,0,0,OUT_06924
0,0,0,OUT_06925
0,0,0,OUT_06926
0,0,0,OUT_06927
0,0,0,OUT_06928
0,0,0,OUT_06929
0,0,0,OUT_06930
4,0,2,OUT_06931
1,0,8,OUT_06932
12,1,9,OUT_06933
0,0,0,OUT_06934
0,0,1,OUT_06935
0,0,0,OUT_06936
2,0,0,OUT_06937
0,0,0,OUT_06938
0,0,0,OUT_06939
1,0,0,OUT_06940
0,0,0,OUT_06941
0,0,1,OUT_06942
2,0,0,OUT_06943
0,0,0,OUT_06944
0,0,0,OUT_06945
0,0,0,OUT_06946
0,0,0,OUT_06947
0,0,0,OUT_06948
2,1,1,OUT_06949
1,0,0,OUT_06950
2,3,11,OUT_06951
0,0,0,OUT_06952
8,3,12,OUT_06953
0,0,0,OUT_06954
0,0,0,OUT_06955
2,0,4,OUT_06956
0,0,0,OUT_06957
0,0,0,OUT_06958
0,0,1,OUT_06959
3,0,3,OUT_06960
1,0,0,OUT_06961
3,0,0,OUT_06962
0,0,0,OUT_06963
0,0,0,OUT_06964
0,0,0,OUT_06965
0,0,0,OUT_06966
0,0,0,OUT_06967
0,0,0,OUT_06968
0,0,0,OUT_06969
2,0,0,OUT_06970
1,0,0,OUT_06971
0,0,0,OUT_06972
0,0,0,OUT_06973
2,0,0,OUT_06974
5,2,9,OUT_06975
0,0,0,OUT_06976
0,0,0,OUT_06977
0,0,0,OUT_06978
1,0,0,OUT_06979
0,0,0,OUT_06980
2,0,0,OUT_06981
0,0,0,OUT_06982
2,0,2,OUT_06983
1,0,1,OUT_06984
0,0,2,OUT_06985
0,0,0,OUT_06986
0,0,0,OUT_06987
0,0,0,OUT_06988
0,0,0,OUT_06989
0,0,0,OUT_06990
0,0,0,OUT_06991
9,1,14,OUT_06992
1,0,8,OUT_06993
0,0,0,OUT_06994
0,0,0,OUT_06995
0,0,0,OUT_06996
3,0,0,OUT_06997
4,0,0,OUT_06998
0,0,0,OUT_06999
0,0,0,OUT_07000
0,0,0,OUT_07001
1,0,0,OUT_07002
0,0,0,OUT_07003
0,0,1,OUT_07004
0,0,2,OUT_07005
0,0,0,OUT_07006
0,0,0,OUT_07007
4,0,0,OUT_07008
4,1,1,OUT_07009
3,1,3,OUT_07010
1,0,0,OUT_07011
0,0,0,OUT_07012
0,0,0,OUT_07013
0,0,0,OUT_07014
1,1,1,OUT_07015
0,0,0,OUT_07016
1,1,0,OUT_07017
1,1,0,OUT_07018
0,0,0,OUT_07019
0,0,0,OUT_07020
0,0,0,OUT_07021
0,0,0,OUT_07022
0,0,0,OUT_07023
0,0,0,OUT_07024
0,0,0,OUT_07025
0,0,0,OUT_07026
0,0,0,OUT_07027
0,0,0,OUT_07028
0,0,0,OUT_07029
0,0,0,OUT_07030
0,0,0,OUT_07031
1,1,0,OUT_07032
0,0,0,OUT_07033
0,0,0,OUT_07034
1,1,16,OUT_07035
0,0,0,OUT_07036
0,0,0,OUT_07037
0,0,1,OUT_07038
0,0,0,OUT_07039
1,1,0,OUT_07040
0,0,0,OUT_07041
2,0,3,OUT_07042
0,0,0,OUT_07043
0,0,1,OUT_07044
0,0,0,OUT_07045
1,1,0,OUT_07046
0,0,0,OUT_07047
1,0,0,OUT_07048
0,0,0,OUT_07049
0,0,0,OUT_07050
0,0,0,OUT_07051
0,0,2,OUT_07052
0,0,14,OUT_07053
0,1,0,OUT_07054
1,0,1,OUT_07055
0,0,0,OUT_07056
0,0,0,OUT_07057
1,0,0,OUT_07058
0,0,0,OUT_07059
0,0,1,OUT_07060
2,0,7,OUT_07061
0,0,0,OUT_07062
0,0,0,OUT_07063
0,0,0,OUT_07064
2,1,0,OUT_07065
0,0,0,OUT_07066
0,0,0,OUT_07067
0,0,1,OUT_07068
3,0,0,OUT_07069
0,0,0,OUT_07070
0,0,0,OUT_07071
0,0,0,OUT_07072
0,0,0,OUT_07073
2,0,9,OUT_07074
8,0,5,OUT_07075
0,0,0,OUT_07076
0,0,3,OUT_07077
0,0,0,OUT_07078
0,0,0,OUT_07079
1,0,0,OUT_07080
0,0,2,OUT_07081
0,0,0,OUT_07082
1,0,0,OUT_07083
0,0,0,OUT_07084
0,0,0,OUT_07085
0,0,4,OUT_07086
0,0,0,OUT_07087
0,0,0,OUT_07088
3,0,0,OUT_07089
0,0,3,OUT_07090
0,0,0,OUT_07091
0,0,0,OUT_07092
0,0,0,OUT_07093
0,0,0,OUT_07094
0,0,0,OUT_07095
1,0,1,OUT_07096
0,0,0,OUT_07097
0,0,1,OUT_07098
0,0,0,OUT_07099
0,0,0,OUT_07100
3,0,0,OUT_07101
2,0,1,OUT_07102
2,1,0,OUT_07103
0,0,0,OUT_07104
0,0,0,OUT_07105
1,0,9,OUT_07106
1,0,0,OUT_07107
0,0,0,OUT_07108
0,0,0,OUT_07109
0,0,0,OUT_07110
0,0,0,OUT_07111
0,1,0,OUT_07112
0,0,0,OUT_07113
1,0,0,OUT_07114
0,0,0,OUT_07115
0,0,0,OUT_07116
0,0,0,OUT_07117
0,0,1,OUT_07118
1,0,2,OUT_07119
0,0,0,OUT_07120
0,0,0,OUT_07121
5,0,0,OUT_07122
0,0,0,OUT_07123
0,0,0,OUT_07124
1,0,11,OUT_07125
1,0,0,OUT_07126
0,0,0,OUT_07127
0,0,0,OUT_07128
2,0,0,OUT_07129
0,0,0,OUT_07130
0,0,0,OUT_07131
0,0,1,OUT_07132
0,0,0,OUT_07133
0,0,0,OUT_07134
2,0,0,OUT_07135
0,0,0,OUT_07136
1,0,0,OUT_07137
1,0,0,OUT_07138
5,1,5,OUT_07139
0,0,0,OUT_07140
0,0,0,OUT_07141
4,3,8,OUT_07142
6,3,15,OUT_07143
1,2,6,OUT_07144
0,1,0,OUT_07145
0,0,0,OUT_07146
0,0,0,OUT_07147
3,1,11,OUT_07148
0,0,0,OUT_07149
0,0,0,OUT_07150
1,0,20,OUT_07151
0,0,0,OUT_07152
0,0,0,OUT_07153
0,0,0,OUT_07154
0,0,3,OUT_07155
7,2,11,OUT_07156
2,0,3,OUT_07157
0,0,0,OUT_07158
0,0,0,OUT_07159
0,0,0,OUT_07160
0,1,4,OUT_07161
0,0,0,OUT_07162
0,0,0,OUT_07163
0,0,0,OUT_07164
0,0,0,OUT_07165
0,0,0,OUT_07166
0,0,0,OUT_07167
1,0,0,OUT_07168
0,0,0,OUT_07169
2,1,0,OUT_07170
0,0,0,OUT_07171
1,1,3,OUT_07172
0,0,0,OUT_07173
0,0,0,OUT_07174
0,0,0,OUT_07175
1,0,5,OUT_07176
0,0,0,OUT_07177
1,0,0,OUT_07178
0,0,0,OUT_07179
0,0,0,OUT_07180
0,0,0,OUT_07181
0,0,1,OUT_07182
0,0,1,OUT_07183
0,0,0,OUT_07184
0,0,0,OUT_07185
1,1,0,OUT_07186
0,0,0,OUT_07187
0,0,0,OUT_07188
1,0,0,OUT_07189
1,0,0,OUT_07190
1,0,1,OUT_07191
0,0,0,OUT_07192
0,0,0,OUT_07193
0,0,0,OUT_07194
2,0,3,OUT_07195
0,0,0,OUT_07196
0,0,0,OUT_07197
3,0,6,OUT_07198
1,0,0,OUT_07199
2,0,0,OUT_07200
0,1,4,OUT_07201
2,0,1,OUT_07202
1,0,11,OUT_07203
5,1,0,OUT_07204
1,0,3,OUT_07205
0,0,0,OUT_07206
1,0,6,OUT_07207
0,0,0,OUT_07208
0,0,0,OUT_07209
0,0,0,OUT_07210
0,0,0,OUT_07211
0,0,0,OUT_07212
0,0,2,OUT_07213
1,0,0,OUT_07214
0,0,0,OUT_07215
1,0,0,OUT_07216
1,0,0,OUT_07217
2,1,0,OUT_07218
2,0,3,OUT_07219
3,1,0,OUT_07220
0,0,0,OUT_07221
1,1,0,OUT_07222
0,0,0,OUT_07223
7,1,3,OUT_07224
0,0,0,OUT_07225
0,0,0,OUT_07226
0,0,0,OUT_07227
0,0,1,OUT_07228
0,0,0,OUT_07229
1,0,2,OUT_07230
0,0,0,OUT_07231
0,0,0,OUT_07232
1,0,10,OUT_07233
0,0,0,OUT_07234
20,5,10,OUT_07235
5,0,0,OUT_07236
0,0,0,OUT_07237
0,0,0,OUT_07238
0,0,0,OUT_07239
2,0,0,OUT_07240
1,0,0,OUT_07241
0,0,0,OUT_07242
0,0,0,OUT_07243
0,0,0,OUT_07244
0,0,0,OUT_07245
2,0,0,OUT_07246
0,0,0,OUT_07247
2,1,1,OUT_07248
0,0,0,OUT_07249
0,1,0,OUT_07250
0,0,0,OUT_07251
0,0,0,OUT_07252
1,0,0,OUT_07253
0,1,0,OUT_07254
0,0,0,OUT_07255
0,0,1,OUT_07256
0,0,0,OUT_07257
1,1,1,OUT_07258
0,0,0,OUT_07259
0,0,0,OUT_07260
4,0,7,OUT_07261
1,0,0,OUT_07262
0,0,0,OUT_07263
0,0,0,OUT_07264
0,0,0,OUT_07265
0,0,0,OUT_07266
0,0,0,OUT_07267
0,2,0,OUT_07268
0,0,0,OUT_07269
2,0,0,OUT_07270
0,0,2,OUT_07271
0,0,0,OUT_07272
0,0,0,OUT_07273
0,0,0,OUT_07274
0,0,0,OUT_07275
1,0,0,OUT_07276
0,0,0,OUT_07277
0,0,0,OUT_07278
0,0,3,OUT_07279
1,0,3,OUT_07280
2,0,0,OUT_07281
4,1,0,OUT_07282
1,0,1,OUT_07283
1,0,0,OUT_07284
0,0,3,OUT_07285
0,0,0,OUT_07286
0,0,0,OUT_07287
1,0,0,OUT_07288
0,0,0,OUT_07289
1,1,0,OUT_07290
0,1,0,OUT_07291
0,0,0,OUT_07292
0,0,0,OUT_07293
0,0,0,OUT_07294
0,0,0,OUT_07295
0,0,8,OUT_07296
4,3,0,OUT_07297
2,1,0,OUT_07298
15,1,10,OUT_07299
0,0,4,OUT_07300
1,0,0,OUT_07301
13,0,17,OUT_07302
0,0,0,OUT_07303
0,1,0,OUT_07304
0,0,0,OUT_07305
2,2,0,OUT_07306
0,0,0,OUT_07307
3,0,0,OUT_07308
1,0,0,OUT_07309
7,0,19,OUT_07310
4,1,5,OUT_07311
0,0,0,OUT_07312
2,0,4,OUT_07313
1,0,0,OUT_07314
0,0,0,OUT_07315
0,0,0,OUT_07316
3,0,4,OUT_07317
0,0,0,OUT_07318
1,3,0,OUT_07319
0,0,0,OUT_07320
2,1,0,OUT_07321
4,3,7,OUT_07322
1,0,0,OUT_07323
0,0,0,OUT_07324
2,3,2,OUT_07325
2,0,4,OUT_07326
0,0,0,OUT_07327
0,0,0,OUT_07328
0,1,11,OUT_07329
1,0,0,OUT_07330
0,0,0,OUT_07331
15,1,9,OUT_07332
0,0,0,OUT_07333
0,0,7,OUT_07334
17,0,11,OUT_07335
1,0,0,OUT_07336
0,0,1,OUT_07337
1,0,0,OUT_07338
0,0,0,OUT_07339
0,0,0,OUT_07340
